,Comp,Date,Close,month_ROR,qtr_ROR,year_ROR,Score,Oil,EUR,JPY
12471,MTRAF,2011-10-19,13.399852752685549,-0.0746338784436217,-0.1255082946452394,0.0052110836177628,0.8735174027710997,108.39,0.73,76.84
12472,MTRAF,2011-11-02,13.86009693145752,0.0652359563068525,-0.0799746401309043,0.0376461342384204,0.863835372265163,109.34,0.73,78.15
12473,MTRAF,2011-11-16,14.065301895141602,0.0907847343122306,0.0472820374781035,0.0462915646165291,0.8375787799181221,111.88,0.74,77.07
12474,MTRAF,2011-11-30,14.420011520385742,0.0316549547397489,0.0899307208974323,0.0680191736735178,0.8336994461541829,110.52,0.74,77.6
12475,MTRAF,2011-12-14,15.073740005493164,0.0681554523349892,0.0561148973267374,0.1211549363206034,0.8326203749363522,105.02,0.77,78.12
12476,MTRAF,2011-12-28,15.49880313873291,0.037961106668439,0.145441025809963,0.135696440496477,0.8767377123461361,107.56,0.77,77.95
12477,MTRAF,2012-01-11,15.091327667236328,0.0436520551736837,0.1900207147119771,0.1488276975322851,0.8500633396989241,112.24,0.79,76.87
12478,MTRAF,2012-01-25,14.95354461669922,-0.0116751954959556,0.087210782187777,0.1357101980984376,0.8521476134084399,109.81,0.76,77.78
12479,MTRAF,2012-04-04,15.762638092041016,0.0255433553378121,-0.0177085694546745,0.0810754388489911,0.7720755589468943,122.34,0.76,82.44
12480,MTRAF,2012-04-18,15.677629470825195,0.0313391512026371,0.0550440371562004,0.1126590936075092,0.7751051830652583,117.97,0.76,81.32
12481,MTRAF,2012-05-02,15.677629470825195,0.0331426900122257,0.0090638655634357,0.1035014349962095,0.8765513127380257,118.2,0.76,80.14
12482,MTRAF,2012-05-16,15.709871292114258,-0.0186748395305249,0.0338067079708924,0.086205083478268,0.8911814882502758,111.71,0.79,80.31
12483,MTRAF,2012-05-30,15.709871292114258,0.0020544377121879,0.0441595063759021,0.0962022045560649,0.8964764316112279,103.47,0.81,79.09
12484,MTRAF,2012-06-13,14.434673309326172,-0.091919987017476,-0.0326760394879048,-0.0028390831103193,0.8933189913602063,97.13,0.8,79.41
12485,MTRAF,2012-06-27,14.616426467895508,-0.0773785901851719,-0.0263371945057576,0.0104018093852101,0.888875079131341,93.5,0.8,79.71
12486,MTRAF,2012-07-18,15.862310409545898,0.0602671583859331,-0.0224864234784741,0.0484501059178158,0.900939299864012,105.16,0.81,78.81
12487,MTRAF,2012-08-01,16.304962158203125,0.0819834268940295,0.0212421397654706,0.0621026099099705,0.8947179922401195,105.96,0.82,78.44
12488,MTRAF,2012-08-15,17.216657638549805,0.1419625445345488,0.0838135459141033,0.200586063140573,0.9188104622299744,116.25,0.81,79.0
12489,MTRAF,2012-08-29,17.11112403869629,0.0705667315317945,0.0874058525063788,0.2563447613148776,0.9202337110480668,112.54,0.8,78.7
12490,MTRAF,2012-09-12,17.47756576538086,0.0583008580086431,0.169394993272518,0.2027230185531146,0.9178112519223092,115.96,0.78,77.85
12491,MTRAF,2012-09-26,17.213726043701172,-0.004461683515803,0.1758688515235359,0.2828513341682153,0.9192203115806782,110.04,0.78,77.75
12492,MTRAF,2012-10-10,17.08473777770996,-0.0062035239970749,0.1494430413293059,0.2758589668953972,0.9067460251169596,114.33,0.78,78.19
12493,MTRAF,2012-10-24,16.93229866027832,-0.0251134342376196,0.0773553786371103,0.234276148677167,0.9034070969405794,107.85,0.77,79.81
12494,MTRAF,2012-11-07,17.081806182861328,0.0046511858223513,0.0509713966136422,0.1896308976249121,0.8989458591539463,106.82,0.78,80.0
12495,MTRAF,2012-11-21,17.565505981445312,0.0197718902699421,-0.0016908308624131,0.1978633252619566,0.8962618413526133,110.86,0.78,82.53
12496,MTRAF,2012-12-05,18.32476043701172,0.0549283398900076,0.0437465185062187,0.2110475303073496,0.8972491342866291,108.81,0.77,82.47
12497,MTRAF,2012-12-19,18.870025634765625,0.0746345760520538,0.0475641757446587,0.2053285817676864,0.800220756445788,110.36,0.76,84.41
12498,MTRAF,2017-05-03,31.415246963500977,0.098858455445613,0.1138033653949449,0.0274583200772538,0.8114206151932242,50.79,0.92,112.75
12499,MTRAF,2017-05-17,31.322986602783203,0.0870408962610251,0.107986426128335,0.0300692706113709,0.8495811589660943,52.21,0.9,110.82
12500,MTRAF,2017-05-31,30.990509033203125,0.0472230707986421,0.1135551931988397,0.0141173915102952,0.8086678256433005,50.31,0.89,110.78
12501,MTRAF,2017-06-14,30.953474044799805,-0.0032909429671037,0.1226011491669997,-0.0318517943811583,0.8620931997099096,47.0,0.89,109.58
12502,MTRAF,2017-06-28,30.65717887878418,-0.0330300964090934,0.0744233726863152,-0.0175387348283877,0.8368525535837043,47.31,0.88,112.3
12503,MTRAF,2019-05-08,34.4788818359375,-0.0306009346146938,-0.0125154862810018,0.1413483792001008,0.5442286104273962,70.37,0.89,110.1
12504,MTRAF,2019-05-22,35.43264389038086,-0.0211769265323116,0.0222467119443432,0.1218221177356743,0.5471478003972762,70.99,0.9,110.34
12505,MTRAF,2019-06-05,35.43264389038086,0.0285789281847289,-0.025603187422416,0.1264223943554564,0.5425369117947245,60.63,0.89,108.45
12506,MTRAF,2019-06-19,36.672550201416016,0.0402710319333735,0.0431774256809105,0.1555160005326149,0.5442309443979406,61.82,0.89,108.09
12507,MTRAF,2019-07-03,35.65201950073242,0.0061722542203437,0.0166485684286747,0.1138114143652154,0.5598568932407357,63.82,0.89,107.82
12508,MTRAF,2019-07-17,35.96675491333008,-0.0083053197087045,-0.0072404848336075,0.1069636457642633,0.5672000420643737,63.66,0.89,107.94
12509,MTRAF,2019-07-31,36.243350982666016,-0.01177258098146,0.0415910681743247,0.1293061055382735,0.566518871416609,65.17,0.9,108.74
12510,MGM,2017-09-06,32.150089263916016,0.0126473807628203,0.0319734533690794,0.3154847634802311,0.6278079678760793,54.2,0.84,109.23
12511,MGM,2017-09-20,31.595434188842773,0.028386097280568,-0.0037558010246781,0.2672294238069796,0.6448769576055013,56.29,0.84,112.22
12512,MGM,2017-10-04,29.3699951171875,0.0219034823385734,-0.0165811011745111,0.2104886448756062,0.6204179767638897,55.8,0.85,112.75
12513,MGM,2017-10-18,29.07390785217285,-0.0712470867025458,-0.0473121793938361,0.1588693630795076,0.6622127526674364,58.15,0.85,112.94
12514,MGM,2017-11-01,29.43685340881348,-0.037021451898155,-0.0689590335976175,0.1823850441618075,0.6381903817014171,60.49,0.86,114.17
12515,REGN,2020-07-01,609.1699829101562,0.0424651906086016,0.2827410907970018,0.6734995014865923,0.4322816997968506,42.03,0.89,107.46
12516,REGN,2020-07-15,632.739990234375,0.050472499608667,0.206578066394624,0.7390268388763315,0.4335079683959039,43.79,0.88,106.92
12517,REGN,2020-07-29,632.1599731445312,0.014360713426737,0.1410196937317424,0.716612138295174,0.4255853188875599,43.75,0.85,104.91
12518,REGN,2020-10-21,572.4000244140625,0.0384779951604319,-0.0876257564238326,0.6698800055419079,0.6115778122159371,41.73,0.84,104.56
12519,REGN,2020-11-04,587.1400146484375,-0.0246677040878076,-0.1262904227607907,0.5961344738806353,0.5904872839417297,41.23,0.85,104.48
12520,REGN,2020-12-02,505.1300048828125,-0.0865118307877712,-0.1754131028525085,0.3242468510243761,0.5524259750497883,48.25,0.83,104.4
12521,REGN,2020-12-16,486.5700073242188,-0.1530533066230452,-0.1438492304242193,0.2656376711810073,0.5643526288279769,51.08,0.82,103.48
12522,REGN,2021-01-13,511.8999938964844,0.0070716071946938,-0.1899543997929534,0.2638521983598867,0.6158126007784718,56.06,0.82,103.85
12523,REGN,2021-01-27,515.5599975585938,0.0840092775963412,-0.0784306691810668,0.4028531101548496,0.614357416374959,55.81,0.83,104.09
12524,REGN,2021-02-10,491.2200012207031,0.0188225348524184,-0.1459597109775425,0.3089210034997347,0.7145598835502587,61.47,0.83,104.57
12525,REGN,2021-02-24,458.6000061035156,-0.1408166587089107,-0.0992227230587619,0.1390782579128793,0.7090403712958631,67.04,0.82,105.86
12526,REGN,2021-03-10,467.9500122070313,-0.0722789972594662,-0.0666881294385761,-0.0410675554683927,0.7054562890661369,67.9,0.84,108.38
12527,REGN,2021-03-24,460.3200073242188,0.0144751404688173,-0.0342287897781162,0.0016031417357435,0.7016871086799641,64.41,0.85,108.72
12528,REGN,2021-04-07,481.7900085449219,0.0369699580484667,0.0001934596798133,-0.0421077532040202,0.7566510630919103,63.16,0.84,109.84
12529,REGN,2021-04-21,506.4800109863281,0.0389269511669841,-0.0627693543896251,-0.0766862782317787,0.7560730762937179,65.32,0.83,108.05
12530,REGN,2021-05-05,482.4200134277344,0.0066248042797432,-0.0284155846932832,-0.1032220760067619,0.7881445133240573,68.96,0.83,109.18
12531,REGN,2021-05-19,510.2699890136719,0.0607364300603559,0.0718577362017475,-0.0949735288461351,0.7212549355908098,66.66,0.82,109.21
12532,REGN,2021-06-02,505.3599853515625,0.0095769343261057,0.0956307167477666,-0.140425779953041,0.7174041428217677,71.35,0.82,109.54
12533,REGN,2021-06-16,523.5800170898438,0.0427032129652152,0.1024049705351601,-0.1296514356741701,0.7192659273238571,74.39,0.83,110.69
12534,REGN,2021-06-30,558.5399780273438,0.0871954359773902,0.1503711452378019,-0.1236141475034567,0.9240141986862948,75.13,0.84,111.1
12535,REGN,2021-07-14,581.0599975585938,0.114135472719569,0.1927775706349143,-0.091984546239743,0.91954383210937,74.76,0.84,109.99
12536,REGN,2021-07-28,586.4099731445312,0.0904466973937553,0.1661439478585253,-0.0822512061486353,0.9140176206484258,74.74,0.84,109.9
12537,REGN,2021-08-11,608.4500122070312,0.0520737560038047,0.2003025349794648,-0.02714584277754,0.9460011738739932,71.44,0.85,110.4
12538,REGN,2021-08-25,669.1799926757812,0.1215493913476259,0.2604382245855375,0.0701676527801538,0.951644831567762,72.25,0.85,109.99
12539,REGN,2021-09-08,669.1900024414062,0.1525130766811656,0.2857316699598771,0.1446635381908926,0.9498550754980388,72.6,0.85,110.23
12540,REGN,2021-09-22,647.0599975585938,0.003622567156826,0.202431712257045,0.1348259475953138,0.9421486721845672,76.19,0.86,109.78
12541,REGN,2021-10-06,546.5700073242188,-0.1416479462502148,0.0289316866065871,-0.0034552942649592,0.9074360757921434,81.08,0.87,111.41
12542,REGN,2021-10-20,562.7100219726562,-0.1499485405085651,-0.0524130213522884,-0.0637857264068165,0.9075898557551434,85.82,0.86,114.26
12543,REGN,2021-11-03,652.0999755859375,0.0376277337424054,0.0758324234279389,0.112038680539471,0.8474723164484258,81.99,0.86,113.98
12544,REGN,2021-11-17,641.8300170898438,0.1476080777333961,0.0184270803581874,0.1292342898797888,0.8671978324122966,80.28,0.88,114.07
12545,REGN,2021-12-01,630.5900268554688,0.0305966536519968,-0.0501114312734418,0.2205324146689054,0.8349966408743247,68.87,0.88,112.75
12546,REGN,2021-12-15,657.9299926757812,0.0537545560652188,0.0193132730288236,0.3005690640557321,0.8249433303710823,73.88,0.89,114.02
12547,REGN,2021-12-29,647.280029296875,-0.0299996494790182,0.0127195947154118,0.2599945931855748,0.8529306366204893,79.23,0.88,114.94
12548,REGN,2022-01-12,631.4400024414062,-0.0562867864547346,0.108412119748097,0.2234169551415671,0.8996813839468142,84.67,0.87,114.63
12549,REGN,2022-01-26,605.25,0.0211117918342786,0.0711743733836945,0.1244476565530788,0.8929464971586799,88.74,0.89,114.63
12550,REGN,2022-02-09,619.77001953125,0.0100075031403397,-0.0231291481421636,0.2263095193414874,0.8426818571215772,91.55,0.88,115.49
12551,NUS,2004-03-24,12.080657958984377,0.0463023915287189,,,0.7400239037859698,33.01,0.82,106.23
12552,NUS,2004-10-06,10.979154586791992,-0.0812028732354909,-0.1221716003670728,,0.719706277519047,47.99,0.81,111.28
12553,NUS,2004-10-20,11.113357543945312,-0.4375124948913376,-0.3507815473048718,,0.7198532712532919,50.52,0.79,108.3
12554,NUS,2004-11-03,12.423441886901855,-0.2268402571963774,-0.3143630436572492,,0.7148112733460645,47.56,0.78,106.28
12555,NUS,2008-10-08,9.345765113830566,-0.1483786307070913,0.0005975157112939,-0.0947022647625698,0.5600193405580169,84.36,0.73,99.82
12556,NUS,2008-10-22,9.080340385437012,-0.273281481069965,-0.1841255708658791,-0.244848366228998,0.5501961688705226,64.52,0.78,97.74
12557,NUS,2008-11-05,8.486628532409668,-0.2417699952810421,-0.2816725079546127,-0.2731237255113096,0.5429035341348605,61.87,0.77,98.19
12558,NUS,2008-11-19,6.956936836242676,-0.1975632436453316,-0.4875377164633949,-0.4905783552663813,0.5497636344668009,51.72,0.8,95.98
12559,NUS,2008-12-03,7.252082347869873,-0.1449201948300247,-0.4670958497604315,-0.4610808191814253,0.5468140013147146,45.44,0.79,93.15
12560,NUS,2008-12-17,6.623002052307129,-0.1215546178645702,-0.5484561668365081,-0.508563171468359,0.5410719649669359,45.53,0.69,87.3
12561,NUS,2009-02-11,7.93063497543335,-0.024300518629894,-0.1312111881833415,-0.4522325722343502,0.5538587319356296,44.28,0.78,90.33
12562,NUS,2009-02-25,6.910377502441406,0.050931505233989,0.0778529985569617,-0.4181805970815951,0.5558408457907514,44.29,0.79,97.41
12563,NUS,2009-03-11,6.245779991149902,-0.1858741169183349,-0.1393869523570941,-0.6423729129008314,0.5012339026534595,41.4,0.78,97.26
12564,NUS,2009-03-25,7.053300380706787,-0.0447405851193249,0.0560081145102284,-0.6320765706909274,0.5242439735250809,51.75,0.74,97.78
12565,NUS,2010-05-05,20.59279441833496,0.0257297259794133,0.2013661987656453,0.8156527184582345,0.5968191823658476,82.61,0.78,93.88
12566,NUS,2010-05-19,20.81957244873047,-0.0268289654753265,0.0835499591792773,0.7818982279529954,0.6918747219426882,73.69,0.8,91.78
12567,NUS,2010-06-02,19.972389221191406,-0.1172012822323367,0.0067266053838611,0.6932950321234765,0.7031623722000114,73.75,0.82,92.09
12568,NUS,2010-06-16,20.11935806274414,-0.0944906441668235,-0.0831461718023434,0.6523404527387562,0.7256672777383959,78.14,0.81,91.32
12569,NUS,2010-06-30,18.319047927856445,-0.0845419400917809,-0.1225843676102938,0.553047351868875,0.719654467092548,75.01,0.82,88.51
12570,NUS,2010-07-14,21.346508026123047,0.0544847040943273,-0.0709817803608509,0.6135388352805621,0.7252439801352137,76.77,0.78,88.3
12571,NUS,2010-07-28,21.177499771118164,0.0893170038181856,-0.1179014723126368,0.5490947082625379,0.7223965584970684,76.06,0.77,87.41
12572,NUS,2010-08-11,19.80338478088379,0.0842731185593591,-0.0062111096930257,0.4737088463284332,0.7396674721505145,77.64,0.78,85.13
12573,NUS,2010-08-25,19.705007553100582,-0.0384088230516499,-0.016301221203772,0.4393627649122518,0.7539317539787357,73.48,0.79,84.79
12574,NUS,2010-09-08,19.424449920654297,-0.0500805111799957,0.0058453954085462,0.4769386361357475,0.7602891479481784,78.17,0.79,84.0
12575,NUS,2010-09-22,20.02985000610352,-0.0056927125554185,0.006398738003492,0.4227692878500256,0.7566143483374516,77.95,0.75,84.59
12576,NUS,2010-10-06,21.7426872253418,0.0924958676545096,0.157205555843832,0.4350610786673902,0.6509780756197425,85.06,0.72,82.98
12577,NUS,2010-10-20,23.285717010498047,0.1643674158421437,0.1134130193298576,0.3848646792138931,0.6527401077887153,83.6,0.72,81.11
12578,NUS,2010-11-03,23.307865142822266,0.0762836249156478,0.070853072371118,0.2784004954887941,0.6383896477154745,86.38,0.71,81.07
12579,NUS,2010-11-17,21.964174270629883,-0.0340352587036493,0.108757753206588,0.1701342619470419,0.6397269056980517,83.28,0.74,83.14
12580,NUS,2010-12-01,23.784076690673828,0.0515496143864512,0.1962778406119202,0.1741117886916847,0.6383857750866755,88.87,0.76,84.14
12581,NUS,2010-12-15,23.087377548217773,0.0111763741377897,0.181436888459691,0.1643313833046866,0.6489085067980519,92.2,0.76,84.28
12582,NUS,2010-12-29,22.398094177246094,-0.0404862738232875,0.1122584676345903,0.1316074258037439,0.6399638606505931,94.14,0.76,81.63
12583,NUS,2012-01-11,34.59054946899414,-0.031095415655192,0.1445217050987111,0.477899328553195,0.6847315765714073,112.24,0.79,76.87
12584,NUS,2012-01-25,37.48877334594727,0.0311780651866015,0.0934788302505164,0.4910912068658147,0.67503582501627,109.81,0.76,77.78
12585,NUS,2012-02-08,40.22892379760742,0.0989067738122659,0.0459955946487739,0.549025016828314,0.6810123369502659,117.2,0.75,77.07
12586,NUS,2012-02-22,40.52266693115234,0.1314327403447314,0.1410475939517891,0.5438346390319817,0.6763736598334216,122.9,0.76,80.27
12587,NUS,2012-03-07,43.06901931762695,0.1085365796788274,0.1831916453718137,0.6281859229400237,0.8586752326153384,124.12,0.76,81.36
12588,NUS,2012-04-04,41.95829391479492,0.0215270803848745,0.1779589967972092,0.7131013623262201,0.7879264681259588,122.34,0.76,82.44
12589,NUS,2012-04-18,43.937965393066406,-0.0435869179272267,0.1852191595763142,0.6501141204525565,0.7950778387339718,117.97,0.76,81.32
12590,NUS,2012-05-02,36.27620315551758,-0.1254109728729701,0.0501492680091958,0.5645522641974268,0.8063235826887575,118.2,0.76,80.14
12591,NUS,2012-05-16,35.105037689208984,-0.2465579392831963,-0.2249831376411394,0.1626209474702148,0.7072834228705767,111.71,0.79,80.31
12592,NUS,2012-10-10,32.44184112548828,0.0001026406772063,-0.1237481552165966,0.0636582677843289,0.6881973918870681,114.33,0.78,78.19
12593,NUS,2012-10-24,31.62565422058105,0.0542377483906353,-0.0434907898207808,0.0010550024942812,0.6895948376050953,107.85,0.77,79.81
12594,INTC,2008-01-30,13.38817024230957,-0.277191208317498,-0.2491794804318103,0.0003312278085321,0.6001104602611514,92.53,0.67,106.46
12595,INTC,2008-08-13,15.895075798034668,0.1552394394985059,0.0210669826265382,-7.528183463892477e-05,0.5786857042685567,113.47,0.67,109.5
12596,INTC,2008-08-27,15.427179336547852,0.0551302300975276,-0.0138034378514141,-0.0118498721582586,0.5899994329635831,116.22,0.68,109.56
12597,INTC,2008-09-10,13.285439491271973,-0.1139512121784541,-0.1088150357208732,-0.2123975107812077,0.6059712541704863,98.97,0.72,107.39
12598,INTC,2008-09-24,12.323296546936035,-0.2211984594453295,-0.1694073903106596,-0.2744134836931703,0.6204870618101135,102.45,0.68,106.08
12599,INTC,2008-10-08,10.708745002746582,-0.248593854903483,-0.2007702864611669,-0.3868750226237343,0.6180211396570714,84.36,0.73,99.82
12600,INTC,2008-10-22,9.608213424682615,-0.2194759084265747,-0.3405975182369075,-0.5178326709896558,0.6107839392013891,64.52,0.78,97.74
12601,INTC,2008-11-05,10.01072883605957,-0.131116828709366,-0.3514580198665164,-0.5126195256269861,0.5954566817815633,61.87,0.77,98.19
12602,INTC,2008-11-19,8.302388191223145,-0.1640672493675389,-0.5820962269259397,-0.6199366030032198,0.612488881342012,51.72,0.8,95.98
12603,INTC,2008-12-03,9.080117225646973,-0.1285984885794241,-0.4982230331914883,-0.5898868307149505,0.6102488183544064,45.44,0.79,93.15
12604,INTC,2008-12-17,10.1436767578125,0.0618737018502799,-0.2781990277562076,-0.587248302741404,0.5956237450351142,45.53,0.69,87.3
12605,INTC,2010-06-30,13.572084426879885,-0.0359845100864656,-0.1031806513725872,0.2425858224568437,0.6216176854669949,75.01,0.82,88.51
12606,INTC,2010-07-14,14.904869079589844,0.00632665931524,-0.0911728791509273,0.2620501985279806,0.616626040072634,76.77,0.78,88.3
12607,INTC,2010-07-28,14.883936882019045,0.0321702605740651,-0.0880673892851508,0.1405889074926812,0.619192489835519,76.06,0.77,87.41
12608,INTC,2010-08-11,13.661553382873535,0.0467903338261589,-0.0832690168292141,0.1031950423891344,0.6289896177591354,77.64,0.78,85.13
12609,INTC,2010-08-25,12.993590354919434,-0.1313040818416272,-0.1033083991748263,0.0315641958397499,0.6347742872595079,73.48,0.79,84.79
12610,INTC,2010-09-08,12.585784912109377,-0.1274829507241163,-0.1399993471129396,-0.0447550832144559,0.6373777855460954,78.17,0.79,84.0
12611,INTC,2010-09-22,13.36624526977539,-0.0208405372373859,-0.1118418424367138,-0.0013428129916055,0.6348125718061003,77.95,0.75,84.59
12612,INTC,2010-10-06,13.577177047729492,0.0730317458998991,-0.0039648465472894,0.0255260549480364,0.642030870897772,85.06,0.72,82.98
12613,INTC,2010-10-20,13.80920696258545,0.0337082329622778,-0.0944005549202747,-0.0285003876044348,0.6421633107031096,83.6,0.72,81.11
12614,INTC,2010-11-03,14.512553215026855,0.0500398150801454,-0.0335147519823883,0.0931638505128995,0.6428800533562257,86.38,0.71,81.07
12615,INTC,2010-11-17,14.937725067138672,0.0957429968471706,0.0886656262086026,0.0923995058115211,0.6427366734251352,83.28,0.74,83.14
12616,INTC,2010-12-01,15.221173286437988,0.0638069409738849,0.1726826471990414,0.125027908220431,0.6418336571998287,88.87,0.76,84.14
12617,INTC,2010-12-15,15.079456329345703,0.0243115927395167,0.174378128123347,0.1106893888870215,0.6424806067372357,92.2,0.76,84.28
12618,INTC,2010-12-29,14.838526725769045,-0.0158212836231166,0.0918402449598865,0.0633913087461122,0.6437014551753956,94.14,0.76,81.63
12619,INTC,2017-04-05,31.617002487182617,0.0072165812138133,-0.0056620384639107,0.1396516494913548,0.6483233776085195,54.36,0.94,110.7
12620,INTC,2017-04-19,31.346397399902344,0.0042464126282345,-0.0238192287308373,0.1444942342911452,0.6535745749517828,52.93,0.93,108.86
12621,INTC,2017-05-03,32.52055740356445,0.0337367837061212,0.003797808060551,0.2048860648821731,0.6669013438005109,50.79,0.92,112.75
12622,INTC,2017-05-17,30.814502716064453,0.0047016181183244,-0.0049755499502611,0.1990564543888511,0.7033122709487327,52.21,0.9,110.82
12623,INTC,2017-05-31,31.75547409057617,-0.0100159145022759,-0.0038752998547459,0.1721012105128848,0.7172420927454499,50.31,0.89,110.78
12624,INTC,2017-06-14,31.24541664123535,-0.0047812848945999,0.0201556607062622,0.1464599538109508,0.7709406056377999,47.0,0.89,109.58
12625,INTC,2017-06-28,30.075796127319336,-0.0500679177577124,-0.0253525182674744,0.0993557286806857,0.7739599724839673,47.31,0.88,112.3
12626,INTC,2017-07-12,30.119770050048828,-0.0596269273082669,-0.0488320010943193,0.0408652250367129,0.8474019059350828,47.74,0.88,113.16
12627,INTC,2017-07-26,30.559473037719727,-0.0015468857591119,-0.04408122797133,0.0214998740262978,0.8469682445337209,50.97,0.85,111.17
12628,INTC,2017-08-09,32.41914367675781,0.0871064919522849,0.0004901026007791,0.0806428203766004,0.8433392559869909,52.7,0.85,110.08
12629,INTC,2017-08-23,30.70914077758789,0.0206004932805912,-0.0062020505193076,0.0257279520776582,0.8665331657170352,52.57,0.85,109.03
12630,INTC,2017-09-06,31.68375396728516,-0.0158306604076686,-0.0208719783238388,0.0058920513224689,0.8698696492404792,54.2,0.84,109.23
12631,INTC,2017-09-20,32.844425201416016,0.0288425562988867,0.0463529892708095,0.0407134011783052,0.8675888631164621,56.29,0.84,112.22
12632,INTC,2018-01-10,37.87862396240234,0.0198996936461185,0.1147490830758959,0.2169950434349289,0.8780011286605202,69.2,0.84,111.44
12633,INTC,2018-01-24,40.561317443847656,-0.0360448512346656,0.1153014457383083,0.2273589038937797,0.8522773676226398,70.53,0.81,109.22
12634,INTC,2018-02-07,40.558326721191406,-0.0099916585683937,0.0027951554155023,0.2668385362661492,0.8417974262921888,65.51,0.82,109.33
12635,INTC,2018-02-21,41.22233581542969,0.0613410667355765,0.01815583402879,0.2598494798137893,0.7663555582648691,65.42,0.81,107.78
12636,INTC,2018-03-07,46.04985046386719,0.078944314446141,0.1323855531879681,0.3515808139834079,0.6896780536283575,64.34,0.81,106.08
12637,INTC,2018-03-21,46.26520919799805,0.1149115073203431,0.1207052366727465,0.406840846824773,0.6776548990554838,69.47,0.81,106.06
12638,INTC,2018-07-18,46.6766242980957,-0.0474833779072599,-0.0068345462193066,0.4395880366710843,0.7612959286656437,72.9,0.86,112.86
12639,INTC,2018-08-01,44.05038833618164,0.0199575184946833,-0.0472676978136448,0.3717233713743816,0.8200789018129306,72.39,0.86,111.72
12640,INTC,2018-08-15,43.09251022338867,-0.0520114557532836,-0.0997313621111737,0.3224727794486279,0.8078689164443561,70.76,0.88,110.75
12641,INTC,2018-08-29,44.2637939453125,-0.0553095691770651,-0.1370889283229958,0.3452724761177572,0.800352890670932,77.14,0.85,111.67
12642,INTC,2018-09-12,40.79533767700195,-0.0545001762160509,-0.1808519206010198,0.2851019099413346,0.8114518581296534,79.74,0.86,111.27
12643,INTC,2018-09-26,41.49448013305664,-0.0070952415551369,-0.1052087781764152,0.2430788443474774,0.8184363287028904,81.34,0.85,112.73
12644,INTC,2018-10-10,40.67729187011719,-0.0146534576052103,-0.0816145836993228,0.1977504150430846,0.8348693616681885,83.09,0.87,112.28
12645,INTC,2018-10-24,38.51631164550781,-0.0407101783722288,-0.15303154722435,0.1180719734634867,0.8466698814818272,76.17,0.88,112.26
12646,INTC,2018-11-07,44.51495361328125,0.0121302768957685,-0.0237172091507823,0.0475276946564531,0.8199735057200405,72.07,0.88,113.53
12647,INTC,2018-11-21,42.97080993652344,0.0813890997400885,0.0128822988422937,0.0760832575573258,0.8305585206061475,63.48,0.88,113.06
12648,INTC,2018-12-19,41.6368293762207,0.0020154033324764,0.0443429123167482,0.0864030058268551,0.8184804997345514,57.24,0.88,112.48
12649,INTC,2019-01-02,43.01650619506836,-0.0357597715221395,0.0033121031206359,0.0308754610910477,0.6208017326713329,54.91,0.88,108.88
12650,INTC,2019-01-16,43.97587203979492,0.0235237497024638,0.0755719521661705,0.1394392143486021,0.6273728274700964,61.32,0.88,109.09
12651,INTC,2019-01-30,43.43679428100586,0.0657637322230094,0.069078207450378,0.0387950077582819,0.6240949735627961,61.65,0.87,109.03
12652,INTC,2019-02-13,46.40620040893555,0.0251659824878054,0.0452052308311737,0.1364263821279685,0.6792812421238118,63.61,0.89,111.0
12653,INTC,2019-02-27,48.95317077636719,0.1088141142655208,0.1031128134590776,0.1239807450627951,0.6776591917465711,66.39,0.88,111.0
12654,INTC,2019-03-13,49.99217987060547,0.0717301257652414,0.1203060165999496,0.0622912156783349,0.6892973883989666,67.55,0.88,111.17
12655,INTC,2019-03-27,48.87961959838867,0.0196811468027007,0.1681649679669657,0.0651502893117322,0.692850589162142,67.83,0.89,110.52
12656,INTC,2020-01-15,55.19636917114258,0.0397324399571877,0.1509582594248805,0.2277234174333113,0.8120923066741998,64.0,0.9,109.88
12657,INTC,2020-01-29,62.11699295043945,0.099325271886276,0.2043312573680121,0.3404707553482607,0.7450881023192528,59.81,0.91,108.99
12658,INTC,2020-02-12,63.486328125,0.1200764305100481,0.1510775515169664,0.3255147994841683,0.7429220002278448,55.79,0.92,110.08
12659,INTC,2020-02-26,56.13637161254883,-0.0163012652170822,0.0830267849117829,0.2161188519874091,0.6715205965344218,53.43,0.92,110.42
12660,INTC,2020-03-11,48.61701202392578,-0.1849523219774355,-0.0299576621197438,0.0640439160821863,0.6605035835232063,35.79,0.89,104.53
12661,INTC,2020-04-08,55.505836486816406,-0.0183103155313614,-0.045414766397961,0.0190628123978666,0.4878924225384267,32.84,0.92,108.81
12662,INTC,2020-04-22,56.55985641479492,0.2506057419223383,-0.0119461152509567,0.0648030993513745,0.4803101450399486,20.37,0.92,107.72
12663,INTC,2020-05-06,56.00865936279297,0.0745081105210804,-0.0984632569254269,0.1781006173456441,0.4961820314565915,29.72,0.93,106.14
12664,INTC,2020-05-20,59.71858596801758,0.0084285025159433,-0.0998883551699825,0.3074101698688908,0.5182369884151787,35.75,0.91,107.51
12665,INTC,2020-06-03,58.61129379272461,0.0574417120147899,0.1061150758750477,0.374329165123376,0.5233334102115198,39.79,0.89,108.89
12666,INTC,2020-06-17,57.24845504760742,0.0131815424512754,0.2194920438031689,0.2907388764580676,0.5534092033881273,40.71,0.89,107.0
